TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-06-25,2026-06-25,FO,NSE,STO,123588,,MAZDOCK,,2026-07-28,2026-07-28,2260.00,CE,MAZDOCK26JUL2260CE,0.00,0.00,0.00,338.20,0.00,338.20,2472.60,285.90,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120304,,MAZDOCK,,2026-07-28,2026-07-28,2080.00,CE,MAZDOCK26JUL2080CE,0.00,0.00,0.00,687.65,0.00,687.65,2472.60,426.65,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120242,,MAZDOCK,,2026-06-30,2026-06-30,2700.00,CE,MAZDOCK26JUN2700CE,3.45,4.00,0.60,1.15,0.90,3.05,2472.60,1.15,218600,-72400,2103,1136392840.00,1606,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120211,,MAZDOCK,,2026-06-30,2026-06-30,2300.00,CE,MAZDOCK26JUN2300CE,225.00,225.00,182.20,187.35,185.00,194.40,2472.60,187.35,20200,-800,6,2992310.00,5,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STF,61242,,MAZDOCK,,2026-07-28,2026-07-28,,,MAZDOCK26JULFUT,2480.00,2508.00,2440.50,2448.40,2440.80,2468.10,2472.60,2448.40,3201750,1399050,9107,5085084015.00,8322,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,124145,,MAZDOCK,,2026-08-25,2026-08-25,2640.00,PE,MAZDOCK26AUG2640PE,0.00,0.00,0.00,345.25,0.00,345.25,2472.60,289.55,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120253,,MAZDOCK,,2026-06-30,2026-06-30,2900.00,PE,MAZDOCK26JUN2900PE,397.10,397.10,394.10,394.10,394.10,404.40,2472.60,425.15,400,-400,4,2636480.00,4,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,37237,,MAZDOCK,,2026-06-30,2026-06-30,2840.00,PE,MAZDOCK26JUN2840PE,315.00,350.00,311.00,350.00,350.00,345.00,2472.60,365.65,2000,-2400,22,14015600.00,14,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145846,,MAZDOCK,,2026-06-30,2026-06-30,2400.00,PE,MAZDOCK26JUN2400PE,3.55,5.20,1.30,4.15,4.50,7.75,2472.60,4.15,233200,-37000,1076,517067740.00,877,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,124073,,MAZDOCK,,2026-08-25,2026-08-25,2320.00,CE,MAZDOCK26AUG2320CE,0.00,0.00,0.00,348.85,0.00,348.85,2472.60,301.50,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120403,,MAZDOCK,,2026-07-28,2026-07-28,2920.00,CE,MAZDOCK26JUL2920CE,0.00,0.00,0.00,18.00,18.00,18.00,2472.60,32.45,225,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145827,,MAZDOCK,,2026-06-30,2026-06-30,2040.00,CE,MAZDOCK26JUN2040CE,0.00,0.00,0.00,251.65,0.00,251.65,2472.60,434.40,0,0,0,0.00,0,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120404,,MAZDOCK,,2026-07-28,2026-07-28,2920.00,PE,MAZDOCK26JUL2920PE,0.00,0.00,0.00,448.00,448.00,448.00,2472.60,462.40,450,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120373,,MAZDOCK,,2026-07-28,2026-07-28,2760.00,PE,MAZDOCK26JUL2760PE,0.00,0.00,0.00,344.85,344.85,344.85,2472.60,331.60,225,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145834,,MAZDOCK,,2026-06-30,2026-06-30,2160.00,PE,MAZDOCK26JUN2160PE,0.00,0.00,0.00,0.35,0.45,0.35,2472.60,0.60,1200,0,0,0.00,0,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120370,,MAZDOCK,,2026-07-28,2026-07-28,2720.00,CE,MAZDOCK26JUL2720CE,0.00,0.00,0.00,292.15,0.00,292.15,2472.60,70.10,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120339,,MAZDOCK,,2026-07-28,2026-07-28,2240.00,CE,MAZDOCK26JUL2240CE,0.00,0.00,0.00,567.65,0.00,567.65,2472.60,300.15,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120188,,MAZDOCK,,2026-06-30,2026-06-30,2180.00,PE,MAZDOCK26JUN2180PE,0.00,0.00,0.00,0.60,0.60,0.60,2472.60,0.95,200,0,0,0.00,0,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120210,,MAZDOCK,,2026-06-30,2026-06-30,2260.00,PE,MAZDOCK26JUN2260PE,0.40,0.55,0.40,0.55,0.55,0.90,2472.60,4.20,10400,-400,4,1808380.00,2,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145992,,MAZDOCK,,2026-06-30,2026-06-30,2880.00,PE,MAZDOCK26JUN2880PE,0.00,0.00,0.00,803.00,0.00,803.00,2472.60,405.30,0,0,0,0.00,0,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120308,,MAZDOCK,,2026-07-28,2026-07-28,2120.00,PE,MAZDOCK26JUL2120PE,0.00,0.00,0.00,62.70,0.00,62.70,2472.60,27.80,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,123591,,MAZDOCK,,2026-07-28,2026-07-28,2300.00,PE,MAZDOCK26JUL2300PE,36.95,43.80,31.75,42.75,43.70,42.25,2472.60,42.75,67500,11025,114,59930201.25,102,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120337,,MAZDOCK,,2026-07-28,2026-07-28,2200.00,CE,MAZDOCK26JUL2200CE,0.00,0.00,0.00,350.60,350.60,350.60,2472.60,329.65,225,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145941,,MAZDOCK,,2026-06-30,2026-06-30,2760.00,CE,MAZDOCK26JUN2760CE,2.60,2.60,0.95,1.00,0.95,1.60,2472.60,1.00,9600,-2400,28,15462660.00,25,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,123611,,MAZDOCK,,2026-07-28,2026-07-28,2620.00,CE,MAZDOCK26JUL2620CE,0.00,0.00,0.00,163.40,0.00,163.40,2472.60,99.65,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120364,,MAZDOCK,,2026-07-28,2026-07-28,2640.00,CE,MAZDOCK26JUL2640CE,0.00,0.00,0.00,329.10,0.00,329.10,2472.60,93.05,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,123640,,MAZDOCK,,2026-07-28,2026-07-28,2740.00,CE,MAZDOCK26JUL2740CE,0.00,0.00,0.00,124.55,0.00,124.55,2472.60,65.30,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,123642,,MAZDOCK,,2026-07-28,2026-07-28,2780.00,CE,MAZDOCK26JUL2780CE,0.00,0.00,0.00,113.45,0.00,113.45,2472.60,56.30,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,124098,,MAZDOCK,,2026-08-25,2026-08-25,2360.00,CE,MAZDOCK26AUG2360CE,0.00,0.00,0.00,327.45,0.00,327.45,2472.60,278.45,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,124180,,MAZDOCK,,2026-08-25,2026-08-25,2760.00,CE,MAZDOCK26AUG2760CE,0.00,0.00,0.00,164.70,0.00,164.70,2472.60,113.30,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,124189,,MAZDOCK,,2026-08-25,2026-08-25,2800.00,CE,MAZDOCK26AUG2800CE,0.00,0.00,0.00,153.00,0.00,153.00,2472.60,102.55,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145828,,MAZDOCK,,2026-06-30,2026-06-30,2040.00,PE,MAZDOCK26JUN2040PE,0.00,0.00,0.00,0.55,0.55,0.55,2472.60,0.05,800,0,0,0.00,0,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145905,,MAZDOCK,,2026-06-30,2026-06-30,2600.00,PE,MAZDOCK26JUN2600PE,87.00,132.55,80.10,124.15,132.55,113.00,2472.60,124.15,52200,-6400,99,53454050.00,87,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145900,,MAZDOCK,,2026-06-30,2026-06-30,2560.00,PE,MAZDOCK26JUN2560PE,58.00,97.35,51.85,91.70,97.35,83.15,2472.60,91.70,29000,-7400,157,82313440.00,156,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145848,,MAZDOCK,,2026-06-30,2026-06-30,2440.00,PE,MAZDOCK26JUN2440PE,11.45,14.65,5.15,12.05,14.60,16.90,2472.60,12.05,38000,-8800,683,334388100.00,585,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145829,,MAZDOCK,,2026-06-30,2026-06-30,2080.00,CE,MAZDOCK26JUN2080CE,0.00,0.00,0.00,232.95,0.00,232.95,2472.60,394.45,0,0,0,0.00,0,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,123620,,MAZDOCK,,2026-07-28,2026-07-28,2660.00,PE,MAZDOCK26JUL2660PE,0.00,0.00,0.00,322.10,0.00,322.10,2472.60,258.35,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120394,,MAZDOCK,,2026-07-28,2026-07-28,2880.00,PE,MAZDOCK26JUL2880PE,0.00,0.00,0.00,383.55,0.00,383.55,2472.60,428.35,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,124135,,MAZDOCK,,2026-08-25,2026-08-25,2560.00,PE,MAZDOCK26AUG2560PE,0.00,0.00,0.00,297.00,0.00,297.00,2472.60,240.95,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,123604,,MAZDOCK,,2026-07-28,2026-07-28,2460.00,PE,MAZDOCK26JUL2460PE,87.55,112.70,85.95,110.75,112.70,100.75,2472.60,110.75,13500,11925,98,56231640.00,44,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145833,,MAZDOCK,,2026-06-30,2026-06-30,2160.00,CE,MAZDOCK26JUN2160CE,0.00,0.00,0.00,198.80,0.00,198.80,2472.60,315.05,0,0,0,0.00,0,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145845,,MAZDOCK,,2026-06-30,2026-06-30,2400.00,CE,MAZDOCK26JUN2400CE,129.40,142.60,77.50,83.95,77.50,107.65,2472.60,83.95,104600,-24800,155,78263460.00,103,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145847,,MAZDOCK,,2026-06-30,2026-06-30,2440.00,CE,MAZDOCK26JUN2440CE,100.10,105.25,53.90,54.55,53.90,77.05,2472.60,54.55,48200,-1200,103,51955700.00,99,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145851,,MAZDOCK,,2026-06-30,2026-06-30,2520.00,CE,MAZDOCK26JUN2520CE,39.25,55.00,17.70,19.30,18.25,36.15,2472.60,19.30,76200,-4600,1786,912015050.00,1440,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120244,,MAZDOCK,,2026-06-30,2026-06-30,2740.00,CE,MAZDOCK26JUN2740CE,0.00,0.00,0.00,229.35,0.00,229.35,2472.60,3.00,0,0,0,0.00,0,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,37246,,MAZDOCK,,2026-06-30,2026-06-30,3120.00,CE,MAZDOCK26JUN3120CE,1.20,1.20,0.25,0.30,0.25,0.55,2472.60,0.30,19200,-29800,660,411920720.00,236,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,123601,,MAZDOCK,,2026-07-28,2026-07-28,2420.00,CE,MAZDOCK26JUL2420CE,0.00,0.00,0.00,133.15,133.15,133.15,2472.60,186.60,225,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,123603,,MAZDOCK,,2026-07-28,2026-07-28,2460.00,CE,MAZDOCK26JUL2460CE,140.45,140.45,112.20,115.35,115.35,113.30,2472.60,165.95,8100,5625,36,20935417.50,16,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,123595,,MAZDOCK,,2026-07-28,2026-07-28,2340.00,PE,MAZDOCK26JUL2340PE,0.00,0.00,0.00,54.00,54.00,54.00,2472.60,86.30,225,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120346,,MAZDOCK,,2026-07-28,2026-07-28,2320.00,PE,MAZDOCK26JUL2320PE,0.00,0.00,0.00,116.10,0.00,116.10,2472.60,79.05,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120338,,MAZDOCK,,2026-07-28,2026-07-28,2200.00,PE,MAZDOCK26JUL2200PE,17.00,22.90,16.60,22.40,22.85,22.55,2472.60,22.40,31050,4950,110,54942468.75,74,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120245,,MAZDOCK,,2026-06-30,2026-06-30,2740.00,PE,MAZDOCK26JUN2740PE,0.00,0.00,0.00,258.75,0.00,258.75,2472.60,268.05,0,0,0,0.00,0,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120243,,MAZDOCK,,2026-06-30,2026-06-30,2700.00,PE,MAZDOCK26JUN2700PE,170.00,204.10,168.00,204.05,204.05,202.85,2472.60,230.35,25400,-600,12,6904880.00,11,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,123609,,MAZDOCK,,2026-07-28,2026-07-28,2580.00,CE,MAZDOCK26JUL2580CE,0.00,0.00,0.00,178.30,0.00,178.30,2472.60,113.90,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120360,,MAZDOCK,,2026-07-28,2026-07-28,2600.00,CE,MAZDOCK26JUL2600CE,70.95,71.85,47.10,48.40,47.30,62.60,2472.60,48.40,189675,32175,865,518091187.50,689,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,124193,,MAZDOCK,,2026-08-25,2026-08-25,2880.00,CE,MAZDOCK26AUG2880CE,0.00,0.00,0.00,131.90,0.00,131.90,2472.60,83.80,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,145832,,MAZDOCK,,2026-06-30,2026-06-30,2120.00,PE,MAZDOCK26JUN2120PE,0.00,0.00,0.00,0.55,0.55,0.55,2472.60,0.25,2400,0,0,0.00,0,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120190,,MAZDOCK,,2026-06-30,2026-06-30,2220.00,PE,MAZDOCK26JUN2220PE,0.00,0.00,0.00,1.00,1.00,1.00,2472.60,2.05,3200,0,0,0.00,0,F1,200,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120301,,MAZDOCK,,2026-07-28,2026-07-28,2000.00,PE,MAZDOCK26JUL2000PE,7.00,7.85,5.70,6.80,7.30,5.55,2472.60,6.80,1125,-225,1081,488060403.75,995,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,123589,,MAZDOCK,,2026-07-28,2026-07-28,2260.00,PE,MAZDOCK26JUL2260PE,0.00,0.00,0.00,114.95,0.00,114.95,2472.60,59.80,0,0,0,0.00,0,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,120361,,MAZDOCK,,2026-07-28,2026-07-28,2600.00,PE,MAZDOCK26JUL2600PE,165.00,200.95,165.00,195.45,200.95,185.80,2472.60,195.45,43650,3375,73,45749396.25,59,F1,225,,,,,
2026-06-25,2026-06-25,FO,NSE,STF,61104,,AMBER,,2026-07-28,2026-07-28,,,AMBER26JULFUT,7968.00,7968.00,7650.50,7688.00,7655.00,7900.50,7659.00,7688.00,1090600,537600,9344,7293211350.00,7350,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STF,58101,,AMBER,,2026-08-25,2026-08-25,,,AMBER26AUGFUT,7880.00,7951.00,7691.50,7709.50,7691.50,7920.50,7659.00,7709.50,7000,1500,27,21082350.00,26,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68027,,AMBER,,2026-06-30,2026-06-30,7900.00,CE,AMBER26JUN7900CE,130.00,160.00,25.60,27.20,25.60,131.00,7659.00,27.20,57300,-11000,4391,3506791940.00,3409,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68067,,AMBER,,2026-07-28,2026-07-28,6400.00,CE,AMBER26JUL6400CE,0.00,0.00,0.00,2054.75,0.00,2054.75,7659.00,1377.10,0,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68118,,AMBER,,2026-07-28,2026-07-28,7600.00,CE,AMBER26JUL7600CE,465.70,465.70,421.35,433.95,421.35,576.15,7659.00,433.95,1200,800,8,6430315.00,8,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68278,,AMBER,,2026-07-28,2026-07-28,9000.00,CE,AMBER26JUL9000CE,90.00,90.05,50.00,55.45,50.00,88.00,7659.00,55.45,6300,3100,50,45359345.00,45,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68280,,AMBER,,2026-07-28,2026-07-28,9200.00,CE,AMBER26JUL9200CE,60.00,60.00,38.75,42.95,38.75,58.00,7659.00,42.95,6700,700,16,14791570.00,16,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68026,,AMBER,,2026-06-30,2026-06-30,7700.00,PE,AMBER26JUN7700PE,69.75,124.35,38.20,115.50,123.15,73.50,7659.00,115.50,52500,-26700,1878,1459494100.00,1427,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68016,,AMBER,,2026-06-30,2026-06-30,7100.00,CE,AMBER26JUN7100CE,0.00,0.00,0.00,758.30,758.30,758.30,7659.00,593.80,9300,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68024,,AMBER,,2026-06-30,2026-06-30,7500.00,PE,AMBER26JUN7500PE,23.00,38.00,9.85,34.00,38.00,27.10,7659.00,34.00,70300,-4400,3233,2431770490.00,2506,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68022,,AMBER,,2026-06-30,2026-06-30,7300.00,PE,AMBER26JUN7300PE,7.00,10.50,2.60,8.20,10.40,9.90,7659.00,8.20,84000,6400,1356,990560545.00,1132,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,86367,,AMBER,,2026-06-30,2026-06-30,7000.00,PE,AMBER26JUN7000PE,2.25,3.20,0.55,1.00,1.30,3.25,7659.00,1.00,291700,-6700,1437,1006059605.00,920,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68015,,AMBER,,2026-06-30,2026-06-30,6900.00,PE,AMBER26JUN6900PE,2.60,3.05,0.65,1.60,1.90,3.00,7659.00,1.60,51200,-25600,1336,922089585.00,772,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,69735,,AMBER,,2026-08-25,2026-08-25,6600.00,CE,AMBER26AUG6600CE,0.00,0.00,0.00,1260.40,0.00,1260.40,7659.00,1362.25,0,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,69633,,AMBER,,2026-07-28,2026-07-28,7500.00,CE,AMBER26JUL7500CE,560.00,565.00,481.95,486.15,481.95,730.00,7659.00,486.15,2100,2100,22,17656825.00,20,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,54784,,AMBER,,2026-06-30,2026-06-30,9800.00,CE,AMBER26JUN9800CE,1.55,2.00,1.05,1.40,1.05,2.45,7659.00,1.40,18400,-200,110,107817575.00,70,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68075,,AMBER,,2026-07-28,2026-07-28,6800.00,CE,AMBER26JUL6800CE,0.00,0.00,0.00,1751.65,0.00,1751.65,7659.00,1060.20,0,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68086,,AMBER,,2026-07-28,2026-07-28,7000.00,CE,AMBER26JUL7000CE,0.00,0.00,0.00,1610.40,0.00,1610.40,7659.00,917.25,0,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,69739,,AMBER,,2026-08-25,2026-08-25,7000.00,CE,AMBER26AUG7000CE,0.00,0.00,0.00,1038.35,0.00,1038.35,7659.00,1094.65,0,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68013,,AMBER,,2026-06-30,2026-06-30,6700.00,PE,AMBER26JUN6700PE,2.85,2.85,0.70,1.55,1.40,2.85,7659.00,1.55,18900,-17100,770,516008380.00,369,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68099,,AMBER,,2026-07-28,2026-07-28,7200.00,PE,AMBER26JUL7200PE,152.00,181.95,152.00,180.55,181.95,134.40,7659.00,180.55,1400,100,6,4421740.00,6,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,69640,,AMBER,,2026-07-28,2026-07-28,8100.00,PE,AMBER26JUL8100PE,0.00,0.00,0.00,1136.90,0.00,1136.90,7659.00,745.40,0,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,86420,,AMBER,,2026-06-30,2026-06-30,8800.00,CE,AMBER26JUN8800CE,5.75,5.75,1.25,2.05,2.10,6.50,7659.00,2.05,25400,-9100,429,377662125.00,346,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68045,,AMBER,,2026-06-30,2026-06-30,9700.00,CE,AMBER26JUN9700CE,1.80,1.80,1.25,1.25,1.25,2.00,7659.00,1.25,400,-100,2,1940305.00,2,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,86364,,AMBER,,2026-06-30,2026-06-30,6800.00,CE,AMBER26JUN6800CE,0.00,0.00,0.00,773.45,773.45,773.45,7659.00,871.05,100,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,69749,,AMBER,,2026-08-25,2026-08-25,8000.00,CE,AMBER26AUG8000CE,0.00,0.00,0.00,614.70,0.00,614.70,7659.00,588.75,0,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68029,,AMBER,,2026-06-30,2026-06-30,8100.00,CE,AMBER26JUN8100CE,70.00,81.35,11.65,12.25,12.10,68.50,7659.00,12.25,114000,5900,4192,3411204975.00,3391,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,69747,,AMBER,,2026-08-25,2026-08-25,7800.00,CE,AMBER26AUG7800CE,0.00,0.00,0.00,685.45,0.00,685.45,7659.00,671.90,0,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,86418,,AMBER,,2026-06-30,2026-06-30,8400.00,CE,AMBER26JUN8400CE,19.55,23.25,4.75,5.45,5.50,21.20,7659.00,5.45,38800,-19800,1030,866483685.00,817,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,35137,,AMBER,,2026-07-28,2026-07-28,6200.00,PE,AMBER26JUL6200PE,24.00,24.00,24.00,24.00,24.00,25.00,7659.00,53.45,700,0,1,622400.00,1,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68017,,AMBER,,2026-06-30,2026-06-30,7100.00,PE,AMBER26JUN7100PE,3.40,4.35,0.75,1.45,2.05,4.35,7659.00,1.45,53400,-6400,568,403368845.00,415,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,69711,,AMBER,,2026-07-28,2026-07-28,8300.00,CE,AMBER26JUL8300CE,0.00,0.00,0.00,238.95,238.95,238.95,7659.00,288.15,800,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,69753,,AMBER,,2026-08-25,2026-08-25,8400.00,CE,AMBER26AUG8400CE,0.00,0.00,0.00,491.60,0.00,491.60,7659.00,447.10,0,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,69770,,AMBER,,2026-08-25,2026-08-25,8800.00,PE,AMBER26AUG8800PE,0.00,0.00,0.00,1748.95,0.00,1748.95,7659.00,1379.35,0,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68070,,AMBER,,2026-07-28,2026-07-28,6600.00,PE,AMBER26JUL6600PE,48.15,64.00,48.15,61.50,61.00,48.15,7659.00,61.50,3500,600,36,23971920.00,31,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,69754,,AMBER,,2026-08-25,2026-08-25,8400.00,PE,AMBER26AUG8400PE,0.00,0.00,0.00,1455.50,0.00,1455.50,7659.00,1095.65,0,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,69759,,AMBER,,2026-08-25,2026-08-25,8800.00,CE,AMBER26AUG8800CE,0.00,0.00,0.00,391.00,0.00,391.00,7659.00,335.20,0,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68124,,AMBER,,2026-07-28,2026-07-28,7800.00,CE,AMBER26JUL7800CE,448.00,480.00,308.00,328.30,308.00,448.90,7659.00,328.30,29000,-8600,539,440310995.00,427,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,69637,,AMBER,,2026-07-28,2026-07-28,7900.00,CE,AMBER26JUL7900CE,402.00,425.00,285.15,286.90,285.15,400.00,7659.00,286.90,10300,8000,170,140496655.00,112,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,35126,,AMBER,,2026-06-30,2026-06-30,6300.00,PE,AMBER26JUN6300PE,0.50,1.00,0.35,0.80,0.80,1.00,7659.00,0.80,4700,100,59,37172975.00,37,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,86421,,AMBER,,2026-06-30,2026-06-30,8800.00,PE,AMBER26JUN8800PE,0.00,0.00,0.00,846.45,846.45,846.45,7659.00,1136.95,6800,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,68274,,AMBER,,2026-07-28,2026-07-28,8600.00,CE,AMBER26JUL8600CE,0.00,0.00,0.00,156.30,156.30,156.30,7659.00,209.95,900,0,0,0.00,0,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,86407,,AMBER,,2026-06-30,2026-06-30,7600.00,CE,AMBER26JUN7600CE,288.80,359.60,119.05,125.75,119.05,303.95,7659.00,125.75,40900,-4500,210,164655275.00,190,F1,100,,,,,
2026-06-25,2026-06-25,FO,NSE,STO,49446,,AMBER,,2026-06-30,2026-06-30,9000.00,PE,AMBER26JUN9000PE,1190.00,1235.00,1190.00,1235.00,1235.00,1200.00,7659.00,1334.65,600,-300,3,3065500.00,3,F1,100,,,,,
